time_s,C1(mol/m^3),C2(mol/m^3),J1(mol/s),J2(mol/s),J_left_2D(mol/(m s)),J_right_2D(mol/(m s)),J_left_total(mol/s),J_right_total(mol/s),Int_C_domain(mol),balance(mol),target(mol),residual(mol),relative_residual
11310.0,0.01997973288951597,1.3488252391977401e-05,-3.4938379651794024e-13,3.493607210968111e-13,-6.987675930358805e-11,6.987214421936222e-11,-3.4938379651794024e-13,3.493607210968111e-13,4.998238423968362e-09,5.003303523900956e-06,5e-06,3.3035239009557044e-09,0.0006607047801911409
11340.0,0.019979690963676314,1.3530175542302087e-05,-3.4938199717202066e-13,3.493595860390372e-13,-6.987639943440413e-11,6.987191720780743e-11,-3.4938199717202066e-13,3.493595860390372e-13,4.998240348084636e-09,5.003303525152738e-06,5e-06,3.3035251527374163e-09,0.0006607050305474832
11370.0,0.01997964903805143,1.3572098555273178e-05,-3.493802073939187e-13,3.493584414257632e-13,-6.987604147878374e-11,6.987168828515263e-11,-3.493802073939187e-13,3.493584414257632e-13,4.998242216810054e-09,5.003303526368486e-06,5e-06,3.3035263684854995e-09,0.0006607052736970999
11400.0,0.019979607112640203,1.3614021429777048e-05,-3.4937842690838395e-13,3.4935728753224695e-13,-6.987568538167679e-11,6.987145750644939e-11,-3.4937842690838395e-13,3.4935728753224695e-13,4.99824403173917e-09,5.003303527549235e-06,5e-06,3.3035275492341814e-09,0.0006607055098468362
11430.0,0.01997956518744155,1.3655944164732148e-05,-3.4937665544808127e-13,3.4935612462582287e-13,-6.987533108961625e-11,6.987122492516457e-11,-3.4937665544808127e-13,3.4935612462582287e-13,4.998245794420667e-09,5.003303528695991e-06,5e-06,3.303528695990584e-09,0.0006607057391981168
11460.0,0.01997952326245442,1.3697866759088083e-05,-3.493748927533708e-13,3.4935495296612897e-13,-6.987497855067416e-11,6.987099059322579e-11,-3.493748927533708e-13,3.4935495296612897e-13,4.998247506358617e-09,5.003303529809736e-06,5e-06,3.3035298097355717e-09,0.0006607059619471143
11490.0,0.019979481337677792,1.3739789211824722e-05,-3.493731385720877e-13,3.493537728053292e-13,-6.987462771441754e-11,6.987075456106584e-11,-3.493731385720877e-13,3.493537728053292e-13,4.9982491690138394e-09,5.003303530891419e-06,5e-06,3.3035308914186682e-09,0.0006607061782837336
11520.0,0.019979439413110676,1.378171152195132e-05,-3.4937139265933237e-13,3.493525843883279e-13,-6.987427853186647e-11,6.987051687766558e-11,-3.4937139265933237e-13,3.493525843883279e-13,4.9982507838050394e-09,5.003303531941962e-06,5e-06,3.3035319419614454e-09,0.0006607063883922891
11550.0,0.019979397488752104,1.3823633688505677e-05,-3.4936965477724284e-13,3.4935138795297975e-13,-6.987393095544857e-11,6.987027759059594e-11,-3.4936965477724284e-13,3.4935138795297975e-13,4.998252352110123e-09,5.003303532962262e-06,5e-06,3.3035329622617583e-09,0.0006607065924523517
11580.0,0.019979355564601144,1.3865555710553312e-05,-3.493679246948186e-13,3.493501837302915e-13,-6.987358493896372e-11,6.98700367460583e-11,-3.493679246948186e-13,3.493501837302915e-13,4.998253875267318e-09,5.003303533953192e-06,5e-06,3.3035339531912037e-09,0.0006607067906382407
11610.0,0.019979313640656884,1.3907477587186669e-05,-3.493662021877005e-13,3.4934897194462033e-13,-6.98732404375401e-11,6.986979438892406e-11,-3.493662021877005e-13,3.4934897194462033e-13,4.998255354576347e-09,5.003303534915595e-06,5e-06,3.3035349155942736e-09,0.0006607069831188547
11640.0,0.019979271716918434,1.3949399317524333e-05,-3.493644870379886e-13,3.4934775281386406e-13,-6.987289740759772e-11,6.986955056277281e-11,-3.493644870379886e-13,3.4934775281386406e-13,4.99825679129948e-09,5.00330353585029e-06,5e-06,3.3035358502892016e-09,0.0006607071700578403
11670.0,0.019979229793384953,1.399132090071029e-05,-3.493627790340576e-13,3.493465265496485e-13,-6.987255580681152e-11,6.986930530992969e-11,-3.493627790340576e-13,3.493465265496485e-13,4.998258186662649e-09,5.0033035367580785e-06,5e-06,3.303536758078128e-09,0.0006607073516156256
11700.0,0.019979187870055596,1.4033242335913188e-05,-3.493610779703791e-13,3.4934529335750646e-13,-6.987221559407581e-11,6.986905867150129e-11,-3.493610779703791e-13,3.4934529335750646e-13,4.9982595418565544e-09,5.003303537639734e-06,5e-06,3.303537639733547e-09,0.0006607075279467094
11730.0,0.01997914594692956,1.4075163622325634e-05,-3.493593836473307e-13,3.4934405343705446e-13,-6.987187672946614e-11,6.98688106874109e-11,-3.493593836473307e-13,3.4934405343705446e-13,4.9982608580375435e-09,5.003303538496009e-06,5e-06,3.303538496008471e-09,0.0006607076992016941
11760.0,0.019979104024006055,1.4117084759163493e-05,-3.493576958710469e-13,3.493428069821624e-13,-6.987153917420938e-11,6.986856139643248e-11,-3.493576958710469e-13,3.493428069821624e-13,4.998262136328719e-09,5.0033035393276335e-06,5e-06,3.3035393276330418e-09,0.0006607078655266084
11790.0,0.019979062101284323,1.4159005745665228e-05,-3.493560144532343e-13,3.4934155418111925e-13,-6.987120289064686e-11,6.986831083622385e-11,-3.493560144532343e-13,3.4934155418111925e-13,4.99826337782083e-09,5.003303540135318e-06,5e-06,3.3035401353179205e-09,0.0006607080270635841
11820.0,0.01997902017876362,1.4200926581091242e-05,-3.493543392110299e-13,3.4934029521679325e-13,-6.987086784220598e-11,6.986805904335865e-11,-3.493543392110299e-13,3.4934029521679325e-13,4.998264583573245e-09,5.0033035409197505e-06,5e-06,3.3035409197500507e-09,0.0006607081839500101
11850.0,0.019978978256443226,1.4242847264723257e-05,-3.4935266996682463e-13,3.493390302667882e-13,-6.987053399336492e-11,6.986780605335763e-11,-3.4935266996682463e-13,3.493390302667882e-13,4.998265754614849e-09,5.003303541681602e-06,5e-06,3.3035416816019767e-09,0.0006607083363203953
11880.0,0.019978936334322437,1.428476779586369e-05,-3.493510065481299e-13,3.4933775950359546e-13,-6.987020130962598e-11,6.986755190071909e-11,-3.493510065481299e-13,3.4933775950359546e-13,4.998266891944852e-09,5.00330354242152e-06,5e-06,3.3035424215199845e-09,0.0006607084843039968
11910.0,0.019978894412400583,1.4326688173835057e-05,-3.4934934878741517e-13,3.4933648309474094e-13,-6.986986975748303e-11,6.986729661894818e-11,-3.4934934878741517e-13,3.4933648309474094e-13,4.998267996533737e-09,5.003303543140138e-06,5e-06,3.3035431401376547e-09,0.0006607086280275309
11940.0,0.019978852490676997,1.4368608397979408e-05,-3.4934769652198816e-13,3.493352012029273e-13,-6.986953930439763e-11,6.986704024058547e-11,-3.4934769652198816e-13,3.493352012029273e-13,4.998269069324078e-09,5.003303543838069e-06,5e-06,3.3035438380682393e-09,0.0006607087676136479
11970.0,0.019978810569151042,1.441052846765775e-05,-3.4934604959381894e-13,3.4933391398617353e-13,-6.986920991876379e-11,6.98667827972347e-11,-3.4934604959381894e-13,3.4933391398617353e-13,4.998270111231253e-09,5.003303544515907e-06,5e-06,3.3035445159063553e-09,0.0006607089031812711
12000.0,0.0199787686478221,1.4452448382249505e-05,-3.4934440784944214e-13,3.4933262159794997e-13,-6.986888156988843e-11,6.986652431958999e-11,-3.4934440784944214e-13,3.4933262159794997e-13,4.998271123144318e-09,5.003303545174232e-06,5e-06,3.3035451742313734e-09,0.0006607090348462746
12030.0,0.019978726726689565,1.4494368141151983e-05,-3.493427711398067e-13,3.4933132418730847e-13,-6.986855422796134e-11,6.98662648374617e-11,-3.493427711398067e-13,3.4933132418730847e-13,4.998272105926741e-09,5.003303545813606e-06,5e-06,3.3035458136057233e-09,0.0006607091627211446
12060.0,0.01997868480575285,1.4536287743779863e-05,-3.4934113932015036e-13,3.493300218990101e-13,-6.986822786403007e-11,6.986600437980201e-11,-3.4934113932015036e-13,3.493300218990101e-13,4.998273060417129e-09,5.0033035464345745e-06,5e-06,3.3035464345740472e-09,0.0006607092869148094
12090.0,0.01997864288501138,1.45782071895647e-05,-3.4933951224987816e-13,3.4932871487364904e-13,-6.986790244997563e-11,6.98657429747298e-11,-3.4933951224987816e-13,3.4932871487364904e-13,4.9982739874299376e-09,5.003303547037667e-06,5e-06,3.303547037666588e-09,0.0006607094075333175
12120.0,0.019978600964464608,1.4620126477954433e-05,-3.4933788979244473e-13,3.4932740324777135e-13,-6.986757795848895e-11,6.986548064955427e-11,-3.4933788979244473e-13,3.4932740324777135e-13,4.998274887756186e-09,5.003303547623396e-06,5e-06,3.3035476233958e-09,0.00066070952467916
12150.0,0.01997855904411199,1.4662045608412911e-05,-3.4933627181523193e-13,3.4932608715399273e-13,-6.986725436304638e-11,6.986521743079854e-11,-3.4933627181523193e-13,3.4932608715399273e-13,4.998275762164113e-09,5.003303548192264e-06,5e-06,3.3035481922639746e-09,0.0006607096384527949
12180.0,0.019978517123953005,1.4703964580419444e-05,-3.493346581894463e-13,3.493247667211111e-13,-6.986693163788927e-11,6.986495334422222e-11,-3.493346581894463e-13,3.493247667211111e-13,4.998276611399866e-09,5.003303548744755e-06,5e-06,3.303548744754767e-09,0.0006607097489509533
12210.0,0.019978475203987156,1.474588339346835e-05,-3.4933304878999327e-13,3.4932344207421684e-13,-6.986660975799865e-11,6.986468841484337e-11,-3.4933304878999327e-13,3.4932344207421684e-13,4.998277436188077e-09,5.003303549281345e-06,5e-06,3.3035492813442098e-09,0.000660709856268842
12240.0,0.019978433284213937,1.4787802047068526e-05,-3.4933144349539156e-13,3.4932211333479854e-13,-6.986628869907831e-11,6.986442266695971e-11,-3.4933144349539156e-13,3.4932211333479854e-13,4.998278237232522e-09,5.003303549802484e-06,5e-06,3.3035498024837717e-09,0.0006607099604967543
12270.0,0.019978391364632874,1.4829720540743028e-05,-3.493298421876361e-13,3.49320780620848e-13,-6.986596843752722e-11,6.98641561241696e-11,-3.493298421876361e-13,3.49320780620848e-13,4.998279015216763e-09,5.003303550308622e-06,5e-06,3.303550308621533e-09,0.0006607100617243066
12300.0,0.019978349445243505,1.487163887402866e-05,-3.493282447521427e-13,3.4931944404696037e-13,-6.986564895042854e-11,6.986388880939207e-11,-3.493282447521427e-13,3.4931944404696037e-13,4.9982797708046315e-09,5.003303550800187e-06,5e-06,3.3035508001869396e-09,0.0006607101600373879
12330.0,0.019978307526045378,1.4913557046475593e-05,-3.493266510776116e-13,3.493181037244312e-13,-6.986533021552231e-11,6.986362074488624e-11,-3.493266510776116e-13,3.493181037244312e-13,4.998280504640854e-09,5.003303551277604e-06,5e-06,3.3035512776035078e-09,0.0006607102555207015
12360.0,0.01997826560703805,1.4955475057646956e-05,-3.4932506105595173e-13,3.4931675976135324e-13,-6.986501221119034e-11,6.986335195227065e-11,-3.4932506105595173e-13,3.4931675976135324e-13,4.99828121735163e-09,5.0033035517412765e-06,5e-06,3.3035517412761194e-09,0.0006607103482552238
12390.0,0.019978223688221098,1.499739290711848e-05,-3.493234745821821e-13,3.4931541226270624e-13,-6.986469491643643e-11,6.986308245254125e-11,-3.493234745821821e-13,3.4931541226270624e-13,4.998281909545109e-09,5.003303552191599e-06,5e-06,3.3035521915986447e-09,0.0006607104383197289
12420.0,0.019978181769594112,1.5039310594478133e-05,-3.493218915543414e-13,3.493140613304485e-13,-6.986437831086828e-11,6.98628122660897e-11,-3.493218915543414e-13,3.493140613304485e-13,4.998282581811928e-09,5.0033035526289594e-06,5e-06,3.303552628959025e-09,0.000660710525791805
12450.0,0.01997813985115669,1.5081228119325765e-05,-3.4932031187341356e-13,3.4931270706360337e-13,-6.986406237468271e-11,6.986254141272067e-11,-3.4932031187341356e-13,3.4931270706360337e-13,4.998283234725754e-09,5.00330355305373e-06,5e-06,3.3035530537299542e-09,0.0006607106107459908
12480.0,0.019978097932908435,1.5123145481272766e-05,-3.493187354432212e-13,3.4931134955834313e-13,-6.986374708864424e-11,6.986226991166862e-11,-3.493187354432212e-13,3.4931134955834313e-13,4.998283868843682e-09,5.003303553466271e-06,5e-06,3.303553466270575e-09,0.0006607106932541149
12510.0,0.019978056014848974,1.5165062679941735e-05,-3.4931716217036085e-13,3.4930998890807137e-13,-6.986343243407217e-11,6.986199778161427e-11,-3.4931716217036085e-13,3.4930998890807137e-13,4.998284484706819e-09,5.003303553866935e-06,5e-06,3.3035538669349467e-09,0.0006607107733869893
12540.0,0.019978014096977942,1.5206979714966156e-05,-3.4931559196411746e-13,3.493086252035033e-13,-6.986311839282349e-11,6.986172504070066e-11,-3.4931559196411746e-13,3.493086252035033e-13,4.9982850828406744e-09,5.003303554256068e-06,5e-06,3.303554256067812e-09,0.0006607108512135623
12570.0,0.01997797217929497,1.5248896585990085e-05,-3.4931402473638834e-13,3.493072585327424e-13,-6.986280494727767e-11,6.986145170654848e-11,-3.4931402473638834e-13,3.493072585327424e-13,4.998285663755646e-09,5.0033035546339965e-06,5e-06,3.3035546339961252e-09,0.000660710926799225
12600.0,0.019977930261799726,1.529081329266785e-05,-3.4931246040160567e-13,3.4930588898135557e-13,-6.986249208032113e-11,6.986117779627111e-11,-3.4931246040160567e-13,3.4930588898135557e-13,4.998286227947418e-09,5.003303555001046e-06,5e-06,3.3035550010459945e-09,0.0006607110002091989
12630.0,0.019977888344491858,1.533272983466374e-05,-3.49310898876666e-13,3.4930451663244703e-13,-6.986217977533319e-11,6.98609033264894e-11,-3.49310898876666e-13,3.4930451663244703e-13,4.998286775897393e-09,5.003303555357528e-06,5e-06,3.3035553575274336e-09,0.0006607110715054867
12660.0,0.019977846427371045,1.537464621165175e-05,-3.4930934008085695e-13,3.4930314156672815e-13,-6.986186801617139e-11,6.986062831334562e-11,-3.4930934008085695e-13,3.4930314156672815e-13,4.998287308073161e-09,5.0033035557037475e-06,5e-06,3.3035557037470686e-09,0.0006607111407494137
12690.0,0.019977804510436972,1.541656242331526e-05,-3.4930778393579263e-13,3.4930176386258704e-13,-6.986155678715852e-11,6.98603527725174e-11,-3.4930778393579263e-13,3.4930176386258704e-13,4.998287824928809e-09,5.003303556040001e-06,5e-06,3.303556040000514e-09,0.0006607112080001027
12720.0,0.01997776259368933,1.54584784693468e-05,-3.493062303653388e-13,3.4930038359615483e-13,-6.986124607306776e-11,6.986007671923097e-11,-3.493062303653388e-13,3.4930038359615483e-13,4.998288326905382e-09,5.0033035563665745e-06,5e-06,3.3035563665740668e-09,0.0006607112733148133
12750.0,0.019977720677127813,1.5500394349447764e-05,-3.493046792955571e-13,3.4929900084137164e-13,-6.986093585911142e-11,6.985980016827433e-11,-3.493046792955571e-13,3.4929900084137164e-13,4.998288814431211e-09,5.003303556683746e-06,5e-06,3.303556683745554e-09,0.0006607113367491107
12780.0,0.019977678760752134,1.5542310063328167e-05,-3.493031306546368e-13,3.492976156700485e-13,-6.986062613092735e-11,6.98595231340097e-11,-3.493031306546368e-13,3.492976156700485e-13,4.9982892879222894e-09,5.003303556991788e-06,5e-06,3.30355699178772e-09,0.0006607113983575439
12810.0,0.01997763684456201,1.5584225610706395e-05,-3.4930158437283324e-13,3.4929622815192924e-13,-6.986031687456664e-11,6.985924563038584e-11,-3.4930158437283324e-13,3.4929622815192924e-13,4.998289747782648e-09,5.003303557290962e-06,5e-06,3.303557290961451e-09,0.0006607114581922901
12840.0,0.019977594928557166,1.5626140991308966e-05,-3.493000403824101e-13,3.4929483835475034e-13,-6.986000807648202e-11,6.985896767095006e-11,-3.493000403824101e-13,3.4929483835475034e-13,4.9982901944047015e-09,5.003303557581524e-06,5e-06,3.303557581523398e-09,0.0006607115163046796
12870.0,0.019977553012737327,1.566805620487028e-05,-3.4929849861758104e-13,3.4929344634429744e-13,-6.985969972351621e-11,6.985868926885949e-11,-3.4929849861758104e-13,3.4929344634429744e-13,4.9982906281695285e-09,5.003303557863719e-06,5e-06,3.3035578637183536e-09,0.0006607115727436707
12900.0,0.01997751109710225,1.5709971251132415e-05,-3.4929695901445245e-13,3.4929205218446353e-13,-6.985939180289049e-11,6.98584104368927e-11,-3.4929695901445245e-13,3.4929205218446353e-13,4.998291049447269e-09,5.003303558137793e-06,5e-06,3.3035581377928043e-09,0.0006607116275585608
12930.0,0.019977469181651667,1.575188612984489e-05,-3.4929542151097527e-13,3.492906559373013e-13,-6.985908430219505e-11,6.985813118746025e-11,-3.4929542151097527e-13,3.492906559373013e-13,4.9982914585973875e-09,5.003303558403975e-06,5e-06,3.303558403974602e-09,0.0006607116807949204
12960.0,0.01997742726638534,1.5793800840764464e-05,-3.492938860468776e-13,3.492892576630774e-13,-6.985877720937552e-11,6.985785153261548e-11,-3.492938860468776e-13,3.492892576630774e-13,4.998291855969023e-09,5.003303558662495e-06,5e-06,3.3035586624949868e-09,0.0006607117324989974
12990.0,0.019977385351303032,1.5835715383654902e-05,-3.492923525636303e-13,3.4928785742032364e-13,-6.985847051272605e-11,6.985757148406473e-11,-3.492923525636303e-13,3.4928785742032364e-13,4.998292241901247e-09,5.003303558913573e-06,5e-06,3.303558913572493e-09,0.0006607117827144986
13020.0,0.01997734343640451,1.587762975828681e-05,-3.4929082100438795e-13,3.4928645526588705e-13,-6.985816420087759e-11,6.985729105317741e-11,-3.4929082100438795e-13,3.4928645526588705e-13,4.998292616723372e-09,5.003303559157423e-06,5e-06,3.303559157422267e-09,0.0006607118314844534
13050.0,0.019977301521689556,1.5919543964437402e-05,-3.492892913139385e-13,3.4928505125497737e-13,-6.98578582627877e-11,6.985701025099547e-11,-3.492892913139385e-13,3.4928505125497737e-13,4.9982929807552355e-09,5.003303559394253e-06,5e-06,3.303559394252679e-09,0.0006607118788505358
13080.0,0.019977259607157946,1.596145800189035e-05,-3.492877634386596e-13,3.492836454412158e-13,-6.985755268773192e-11,6.985672908824316e-11,-3.492877634386596e-13,3.492836454412158e-13,4.998293334307448e-09,5.003303559624267e-06,5e-06,3.30355962426617e-09,0.000660711924853234
13110.0,0.019977217692809468,1.600337187043555e-05,-3.492862373264763e-13,3.4928223787667973e-13,-6.985724746529526e-11,6.985644757533594e-11,-3.492862373264763e-13,3.4928223787667973e-13,4.998293677681724e-09,5.003303559847658e-06,5e-06,3.3035598476575573e-09,0.0006607119695315114
13140.0,0.01997717577864392,1.604528556986898e-05,-3.492847129268091e-13,3.492808286119468e-13,-6.985694258536182e-11,6.985616572238936e-11,-3.492847129268091e-13,3.492808286119468e-13,4.9982940111710425e-09,5.003303560064619e-06,5e-06,3.3035600646182705e-09,0.000660712012923654
13170.0,0.019977133864661097,1.6087199099992515e-05,-3.4928319019053815e-13,3.492794176961393e-13,-6.985663803810763e-11,6.985588353922786e-11,-3.4928319019053815e-13,3.492794176961393e-13,4.998294335059972e-09,5.0033035602753325e-06,5e-06,3.3035602753321157e-09,0.0006607120550664231
13200.0,0.019977091950860806,1.612911246061375e-05,-3.49281669069953e-13,3.492780051769653e-13,-6.98563338139906e-11,6.985560103539306e-11,-3.49281669069953e-13,3.492780051769653e-13,4.998294649624884e-09,5.00330356047998e-06,5e-06,3.303560479979511e-09,0.0006607120959959021
13230.0,0.01997705003724286,1.6171025651545837e-05,-3.4928014951871804e-13,3.4927659110075916e-13,-6.98560299037436e-11,6.985531822015184e-11,-3.4928014951871804e-13,3.4927659110075916e-13,4.998294955134191e-09,5.003303560678736e-06,5e-06,3.303560678735792e-09,0.0006607121357471583
